companyName,company_starRating,company_offeredRole,company_roleLocation,headquarters,size,type,revenue,listing_jobDesc,requested_url
Inserm,3.7,Data scientist H/F,Créteil,"Paris, France",1001 to 5000 Employees,Government,Unknown / Non-Applicable,"Agents fonctionnaires non Inserm par voie
 CDD agents contractuels
 A discuter avec les responsables hiérarchiques
",https://www.glassdoor.com/partner/jobListing.htm?pos=1227&ao=1136043&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&cs=1_3647b1d5&cb=1686215752829&jobListingId=1008681956347&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-8cb4cfaba00f0daa-
CONFEDERATION NATIONALE DU CREDIT MUTUEL,4.2,Analyste données risque de crédit (H/F),Paris,"Strasbourg, France",10000+ Employees,Company - Public,Unknown / Non-Applicable,"
la prise en charge des sujets quantitatifs transverses du département Risque de Crédit 
les réponses aux demandes urgentes du management ou du superviseur relatives au risque de crédit en allant directement exploiter les bases de données du système d’information grâce à vos compétences d’analyse de données 
la définition et la mise en œuvre des actions de contrôle assurant la qualité de la donnée 
le suivi rapproché des indicateurs en prenant compte du contexte macroéconomique 
la contribution à la maitrise d’ouvrage des outils : identifier les besoins, suivre les développements et réaliser les tests de recette 
la présentation vos travaux lors de comités et les défendez face aux auditeurs internes ou externes D’une rémunération annuelle fixe sur 13 mois et d’une prime de participation et d’intéressement 
De 30 jours de congés payés et environ 20 RTT par an 
De titres-restaurant d'une valeur de 10 €/jour (60% pris en charge par l'employeur ; 40% par le.la collaborat.eur.rice) 
D'un accord de télétravail (2 jours de télétravail/semaine) 
D’une protection sociale renforcée avec 85% de participation employeur 
D’une convention collective avantageuse et d'un ensemble de mesures complémentaires (parentalité, handicap & proches aidants, égalité professionnelle…) 
D’un plan de formation ambitieux et d'un accompagnement tout au long de la carrière favorisant la mobilité géographique et fonctionnelle",https://www.glassdoor.com/partner/jobListing.htm?pos=1211&ao=1110586&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&cs=1_c0836112&cb=1686215752828&jobListingId=1008690508002&cpc=C891152315FA1AD8&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-dbff52187a310c1c--6NYlbfkN0BkX6x_KDzU5cVhaJujbQSv-MpOfS5CSZEJMKysooIe0IxdpkVhketXqYsl6RdXnfKj9SwyRf8IZOfphKvCoKxPJXVJaJ-SIL529ERHFdwQn41mDnrdse8yG9BkTB9pW1WQeClZRgYN1-sEjcAePVak11Swpp5xbGQrrkljKAjqclr2Aj54DNu6gayqESvfSD4S8MXAAs6W_SVvQ74WC3673yZ1B4hAAQKSRw0AQFA3LroARBnO6ylW1Yo7TXq_EFJj3AVRBmUlgKbyGdvSUi21yilmjl1dAuf24n0CqrBhxp0d6yfkwhcz4ApaDkTPNZG7i-_HQqPWUYaM4ObcHWAFw4ceBXZ0d-O9422BfrkjZQC4zT8wlGadetQyUaA8JBqOJVWGSP0Sv22auR4auTrLGMUxQBWiIcZK3eKPQTdjjHCvuP6po0yaZPu7TXk_3WDag17ZQXLjRu1X6vifIKjJKUYtjlXp8YHK1b3gJxOiE6A7bu3wv1SrZyi5WvrKIyUHIXMTILMWmm7arRbqZAgRHIarWTV0QNeOY6NXByQoxuJPh9BcPnZwt78rHpSU43FECu6Uwqowi6OZ6JqBYvkS
ISCOD,4.4,Alternance Technicien informatique - Data Scientist - Saint-Martin-de-Crau (F/H),Saint-Martin-de-Crau,"Paris, France",Unknown,Company - Public,Unknown / Non-Applicable,"
Migrer les dashboard historiques d’Excel vers notre outil BI Digdash 
Structurer et organiser nos dashboard dans notre environnement SI 
Assurer la maintenance des dashboard existants 
Réaliser des requêtes SQL 
Réaliser de nouveaux dashboard 
Présenter et former les utilisateurs aux nouveaux dashboard Vous manifestez de l’intérêt pour l’univers de la logistique.
 Vous connaissez le langage SQL et savez modéliser les dispositifs existants afin de proposer une solution informatique.
 Vous aimez les relations humaines et faites preuve de conseil et d’accompagnement auprès des utilisateurs.
 Votre réactivité et votre sens des initiatives vous permettront de mener vos missions à bien. 
Vous êtes éligible à une formation Bac+2 à Bac+5 (diplôme validé ou en cours de validation)",https://www.glassdoor.com/partner/jobListing.htm?pos=1201&ao=1110586&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&cs=1_5d1b12aa&cb=1686215752826&jobListingId=1008690708848&cpc=A202EC670F9D0667&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-f94fba01bccdb0d3--6NYlbfkN0CoTxitq7cW1YISMLubqSXE9UF_BwOvx4aF7kp_bNHWv2BdZTAOfG9CD235yyuJXBa5gEJer8i9s_bX61HYtjySC_ltOy6octo_oVCG8YUcenVwKmP-2ker_0gt6PnR64N2d04xYDEx3pcAM5N5_U3kR8TzLMEAxnlq4PMQk2302zBIt7bVcsp73yzxcReEwmfV_PF-cdGrfZ4mqL-dQFFIdeq24v6nOpClWML66t3lw5_YhI_JVH1XdFmIS3hVNHWrAbx1czkktth1LrFIFzer0H0-NRFVk3Yy7vO0FQ3lm-IdFDtXqJjU0qLHjk-x3Qu2dqu9mOC1hSJOdiQcRwa6EqKUFp2EKUJv4pXt_v1LAMX2xLj1FUo58tsLBLv3sBFMcHApU4ZMTTIdYAqGIp0hBUcr9AFt8IMeWdQ2zJmrzXkULlc-WLcSKV7oLu7ZniyX0Nvw98cWxrpRPebcXvmyniPN7mBuCgwCzScgCnX7Xz0CVWLpPJoEw50AoWUPyo_aLOl8TKomvmo0EwpuEe3gArDj5oHzJHDMk0_o--vTOyINziy1aJxYO-W4K9ap7LCFn0P-8iAVyM5UYV-_Bv9vapUn8sKBqFIdV-LZg7iwZXWRu7E9vYzfeRgkudU6iIQvaNT1yBLuGmNLR7DPy7SmCFtaMMo0EuCjqXV8uWAamy_Urka-rZvB7LPiBoHijC1G5A7CWRpxJAcCNJw-3ZMqgai1VL_OpYiqXfbkyrljyJtnDkvmWkSsf9o2vA3ChHGTGTuZexoMHQ%3D%3D
NA,NA,Data Scientist - start-ups,Paris,"Paris, France",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,"Tu as une première expérience de Data Scientist et tu es très motivé pour rejoindre une start-up / scale-up ou tu es prêt à décrocher ton tout premier job
 Tu as la fibre entrepreneuriale
 Tu as soif de challenge et de nouveaux apprentissages
 Tu es prêt à cliquer sur le lien d’inscription : www.licornesociety.com
 des exemples de prises d’initiatives ou projets menés avec l’esprit entrepreneurial
 des expériences dans des environnements particulièrement exigeants
 des exemples de réalisations édifiants ou résultats chiffrés
",https://www.glassdoor.com/partner/jobListing.htm?pos=1220&ao=1136043&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_0ae6b074&cb=1686215752828&jobListingId=1008684565524&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-9a413ad73222d279-
Cramif,3.9,Alternance - Data Scientist H/F,Paris,"Paris, France",501 to 1000 Employees,Unknown,$1 to $5 billion (USD),"L'aboutissement du projet de détection des arrêts de travail à risque contentieux, à concevoir à l'aide d'un modèle d'intelligence artificielle. Développement du modèle et sa mise en production (projet principal) La prédiction de l'évolution des indicateurs financiers de l'entreprise à l'aide des séries temporelles (selon l'avancement du projet principal) La participation aux travaux quotidiens du service statistique : Elaboration de requêtes statistiques en SQL, création de tableaux de bord avec Power BI, ciblage et mesure d'impact (selon l'avancement du projet principal) Maîtrise des fondamentaux de la statistique Maîtrise des outils de bureautique, en particulier Excel et VBA Maîtrise des langages de programmation SQL, SAS, R et Python Aptitude au travail collaboratif Capacité à être force de proposition et à faire preuve de réactivité",https://www.glassdoor.com/partner/jobListing.htm?pos=1228&ao=1136043&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&cs=1_96f9626d&cb=1686215752829&jobListingId=1008685853844&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-7fe41282296c4d45-
NA,NA,Data scientist (H/F),France,"Paris, France",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,"Collecter et nettoyer les données : Trouver, collecter et nettoyer les données nécessaires à l'analyse en utilisant différentes sources telles que les bases de données, les API, les sites web, les fichiers Excel, etc.
 Analyser les données : Utiliser des méthodes statistiques et des outils de visualisation pour explorer les données et identifier les tendances, les corrélations et les modèles. 
Développer des modèles prédictifs : Utiliser des techniques d'analyse statistique et de machine learning pour développer des modèles prédictifs pour prévoir des résultats futurs basés sur les données existantes. 
Évaluer les modèles prédictifs : Évaluer les performances des modèles prédictifs et apporter des améliorations. 
Communiquer les résultats : Présenter les résultats d'analyse de données sous forme de rapports, de graphiques ou de tableaux pour aider à prendre des décisions éclairées. 
Collaborer avec d'autres équipes : Travailler en étroite collaboration avec des équipes interfonctionnelles pour comprendre les problèmes métier et recommander des solutions basées sur les données. 
Utiliser des outils de programmation : Utiliser des outils de programmation tels que Python, R et SQL pour analyser et manipuler les données. 
Gérer les projets : Gérer des projets de bout en bout, y compris la collecte de données, l'analyse, le développement de modèles, l'évaluation des performances et la communication des résultats. 
Rester à jour sur les dernières tendances : Restez à jour sur les dernières tendances et les nouvelles technologies pour améliorer les méthodes et les pratiques de l'entreprise.",https://www.glassdoor.com/partner/jobListing.htm?pos=1212&ao=1110586&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&cs=1_46b9cb4e&cb=1686215752828&jobListingId=1008691513562&cpc=9908D8D4413DBB8A&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-970c1d6d3abcbe61--6NYlbfkN0CCX5TY1spLLI_m7i4IYVVBW_cBhRKxm_E2Uyf5qwQ40Z5pbmlWmRT1Fo_InojHJSSjjiCONZVOvUvpZPtvrsT-CEwihyI_ijCEbahIYGrhvtmByfJ_X68zpdHYmWYNZucwVOjuc53rEyQNXU3l84NyLLqL_FE7-zUUFUdiNfII3xF8bNLJHdUFa05UBBK7LdoP2s4JTcDnZlIbdpZPGZzqFZ9yF0WRxmdhsAspZvg6FvUCzyfBCkHq8E1Kqah8ED00Ij-wl9kuQOqZ1_YB7lBTyipNEbCkw8XdA999ih2BYB6viUuKEimwqWZpnFPKwhAnCTw3mukLqxE-SNzOWhPcUHO-xVraS1Sz5Z73km7uzsZ11gYDD5nPpg3kk_DU5GzZ_IaxI0Lv-2nfuRUvQN3Pgu6vxQlUaypq97kAdfUyFR_5Z4CeBtYcalkcruIxE9agLvlOh8srTFw6QZXgMXkT32xFUXuuBQfkmIoaB8dLPcDQM_mbs2tmBo3vu4Okngzowz1rZU9HdXPugEEjvkq21CZOQ0YeqrfdKXuJHy4TyFPTKJoAgxR5q0Rt2qlBv5S0VXlKXfpwVZqko5AhTtSSMwVyNtjXx0yJ7xP9Q_TC2GQIprZ_Ydk0LyIv1Q5eppiXNJyIsASwyg%3D%3D
HURRYMAN,4.8,Consultant Senior / Manager : Data Analyst (H/F),Paris,"Paris, France",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,"Œuvrant parmi les acteurs les plus prestigieux du monde du Conseil en France et à l’international depuis plus de quinze ans, la société est devenue lun des leaders dans l’accompagnement à la transformation technologique des grandes entreprises.


Afin daccompagner et soutenir sa croissance, lentreprise souhaite développer ses équipes internes et recruter un Consultant Senior / Manager : Data Analyst (H/F)


Le Poste :


Intégré(e) à une équipe composée de consultants expérimentés (vingtaine de personnes), et spécialisée sur les sujets liés à la Data Analytics, vous interviendrez de façon opérationnelle sur des projets de transformation de grande envergure.
Rôle et missions :

· Participer aux entretiens clients pour comprendre les enjeux métiers liés aux flux de données ;
· Collecter et traiter les données en vue de l’analyse ;
· Automatiser et industrialiser les retraitements effectués sur les données ;
· Identifier les leviers permettant d’améliorer l’excellence opérationnelle (impacts et gains) ;
· Assurer des reportings ;
· Faire preuve d’initiatives dans le développement des relations avec les partenaires
. Mission de benchmarking doutils.


Informations contractuelles
Lieu : Paris


Salaire : 50-75 k€


Démarrage : dès que possible


Politique de télétravail : 2 jours / semaine

Ingénieur de formation, vous avez minimum 5 à 6 ans d’expériences sur un poste similaire et une expérience significative au sein de sociétés de conseil. Vous appréciez travailler dans des contextes variées, et être force de proposition. Bon(ne) communicant(e), vous avez un niveau d'anglais conversationnel.Show more Report",https://www.glassdoor.com/partner/jobListing.htm?pos=1207&ao=1110586&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7b96bad3&cb=1686215752827&jobListingId=1008655835555&cpc=BCC169F53084E245&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-d9384adaf5b70402--6NYlbfkN0AeG-Kxhanbnd7cO26mdiOlz8f3fXxLlzO0wcSgIiDYx32vE5tBJKc1yNmrVXm87AIsqY8bzM-7GHt-VKY5LePt07daUZjoG_FC3wS2PrGKpR-LI-QAJJA3eihKSH_XY78xEKrG19vbQHBXg9gBXrELborP90tlF5i6iMtckfusVKm7B-7dsSBGBytjSmDI-9HLvo4MBUuThtQvkV808TDNcsjYUGChEl437IohEhV3PWodT2mBB0Ht8xilqKekM7SkBj1-hdIkGQblvKnH-_XyLolDjuCq-bjOvmcsMwQbLmFYiqIaHJGAylHEuMck1PBW1gepu56-RyQM2-Zw_rtssK4XwzDOoLVQfxvEfwnPQhBT4l1kiKFQCOnO0V-uTh_taULUJ0UAPzyeswxeq-AfWz5XfktMeIxjCLtU-Y4EO23yJEmG72NfZnO7u7qitXtj_0GYdRpF15ldgBKhPfe8UKTca8mp4WQZcemFDRNU6iyD33jJHv2wKQXzIEfBz0zKmZ0Rx_jqC3f-0SnmHI6_L2BrAOTVXk2TdZ_n0GW9AyRL0NkrabsAzHTxqVVJrcxnl7Co1OXqp--XmcDpUMsqovd9fSSXuYMmokulou8k9ScklQaGTnmO_DnQJBUWCeNCClCpM472H1s_p5wHbueep8ON-LAzLBuZbFHRcl4TIA%3D%3D
NA,NA,Alternance - Data Scientist H/F,Paris,NA,NA,NA,NA,"Participer à la collecte, au nettoyage et à la préparation des données pour l'analyse. Contribuer à la conception et à la mise en œuvre de modèles d'apprentissage automatique et d'algorithmes pour résoudre des problèmes de prévision, de classification et de segmentation. Collaborer avec les équipes métier pour comprendre leurs besoins en matière d'analyse de données et proposer des solutions techniques appropriées. Évaluer la qualité des données et veiller à leur intégrité et à leur sécurité. Participer à l'automatisation des processus pour améliorer l'efficacité et la précision de l'analyse de données. Analyser les résultats et fournir des recommandations pour améliorer les performances des modèles. Être inscrit(e) dans un programme d'études de niveau Master 1 ou 2 Avoir une solide compréhension des concepts fondamentaux de l'apprentissage automatique, des statistiques et de l'analyse de données. Maîtriser les langages de programmation couramment utilisés pour l'analyse de données, tels que Python, R, SQL, etc. Avoir des compétences en matière de manipulation et de traitement de données. Être autonome, curieux(se) et avoir un esprit d'analyse pour résoudre des problèmes complexes liés aux données. Avoir de bonnes compétences en communication et être capable de collaborer efficacement avec des équipes multidisciplinaires. Formation prise en charge à 100% par l'entreprise. Poste situé en région Parisienne Rémunération selon niveau d'études + âge. Travail en journée Etes-vous motivés à rejoindre une formation au sein de l'IA School ?",https://www.glassdoor.com/partner/jobListing.htm?pos=1216&ao=1110586&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f148241b&cb=1686215752828&jobListingId=1008641761304&cpc=FD1C1DA32C38CFA7&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-4b4fb82b761d7068--6NYlbfkN0B8w-srhbRoeXYQLKVgQCknB5YLKUmosgVRbvnQM3aQaK5idCONSffG0JTo2c-OQmQyj9hfJt2QIR4BFn6W7BDM07X5j04m5M6HjkUMUlAVNyQc-jK5hrloGy9xxJgyjlP1r9Ru96KdGdPqvcEJC0fmwLsHvv6z2XE1dSFCFOVqSl9UzQ_7HcP5GswVv_pxHr4WT0-59sZMVUIvGldyMFvOQmhwnXH2de2BnzBxggrRk9jebIUjxXJ5nFsmObVhkRrj9SJnAMe3vncbxvUXInGJo4Stb48lYmulZ54U6T39_D57uf41bPeE_SX1ZCqDj93yNR_PppYIvDy-4-r2ULrI-hCekXLAGii3Zg0sAMOWYEji-LOvKonFwVJOuJoTzibmG1zLWF1XMs5EX9GHb48BE4gTRIu94i_vzGththbtmjAFxhNvtF3XakyTHxS5iIglIpGV-_CeJg5aXrK134jz0sZGKt6vluU0SWYu0pCzc-kOcaq853mFNpydsdoxnUtcIap6Zj8r1X0dUW5ZYNyeCWTcbAdO3zcf17-Ta_nK0fBMKTB1rSHDZ2XnPezBUTLEs2volXd1eQo-1M2VwhcH
Editions ENI,4.0,Data Analyst H/F,Saint-Herblain,"Saint-Herblain, France",201 to 500 Employees,Unknown,$25 to $100 million (USD),"Echanges et coordination avec les équipes décisionnelles, et les responsables des systèmes sources Conception des indicateurs (KPI) et des restitutions sous un format exploitable en concertation avec les utilisateurs clefs. Utilisation des différents outils à disposition pour explorer, organiser et exploiter les données. De formation supérieure Bac +5, écoles d'ingénieur(e)s, vous disposez au moins une expérience significative dans la construction de tableau de bord. Les technologies privilégiées sur ce poste sont en priorité Power Bi, SSRS et SQL. Les connaissances Telerik sont un plus. Vous disposez également de bonnes capacités de modélisation, de formation et de synthèse. Vous faites preuve d'un excellent relationnel et êtes proactif. Vous savez conseiller les équipes métiers et orienter leur besoin. Formation linguistique offerte Prise en charge du transport quotidien RTT Titre-restaurant Travail à domicile Du lundi au vendredi Travail en journée Bac +5 (Master / MBA) (Optionnel)",https://www.glassdoor.com/partner/jobListing.htm?pos=1229&ao=1110586&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ded17615&cb=1686215752830&jobListingId=1008679037383&cpc=451933188B21919D&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-3b4bfb37fb6eeb5e--6NYlbfkN0D54yG-0CbHzdVdrNhcoQspSCKxPYFmtSTqQNTqx4l_-8xI7g_fymyHkaQ3NzsHGX96O2Y_Pt1vIWLmiB9idKXVK6zwS39dgIqKrXCf3NBNXhdTHfRBE89uoMBoacpyLdcY18aYfli_hLBxId7sL6Jo4QrjaMNeAptIN1BwSX_uJlt1wW4zAWfcz5oedYnJPTeeR9dLRzsXVZ0sd26inmyjxFknJhyOFoRl9uYOo4-LOeLLq_6xTpeXuZFhtZLd95IfbVUxVZKnl0U8PDMaERNpzg-PoJLHbLSaGsMQ-TLG_xmXcEKxEJTUGfy9VHnfdd-vl_QiqL6Ol6UMrbakxnTR6WL8Cpbcw9ix4xkW1MSousmCVPdFYHGMWhnihLO4YoT6SBwYoSDwKctkpFERywCehQ0SviyQ7TTEDFYvjPprDokCAhMx5xwKlEUtNj08hQzLPDoaSTCxOD256y-UlklxIyHkIBJek5hFHkgwytKCMR3iWPGu1L2TsmsSozwH2O_iEdD0JbT513iM5ibd28iLo93F7KAP47JI9YyPMRfoAxyUOxAZ-xid
Hanson Regan Limited,3.8,Data Scientist (€500 Max) (IT) / Freelance,Nantes,"Bromley, United Kingdom",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,"Hanson Regan recherche un Data Scientist basé à Nantes pour un contrat de 6 mois renouvelable (2 jours de télétravail par semaine possible)

les objectifs de la mission sont de développer des modèles d’IA et de permettre leur industrialisation dans l’écosystème. Le candidat à cette mission doit être expérimenté en datascience (machine learning et deep learning), doit connaître les bonnes pratiques de pré-traitement des données et d’industrialisation des modèles en production.

Réalisation de cas utilisateurs IA au sein d’ADS et au sein d’une tribu en agile en tant que Datascientist
maîtrise de python et big data, SQL
expertise sur le pré-traitement de données numériques et textuelles
expertise en traitement de données PNL
Modélisation en apprentissage profond
qualité d’échange. travail en étroite collaboration avec les chercheurs à prévoir
connaissance des environnements de développement (CI/CD, Docker/ K8S)

merci de me contacter si cela vous intéresseShow more Report",https://www.glassdoor.com/partner/jobListing.htm?pos=1226&ao=1110586&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&cs=1_99846b44&cb=1686215752829&jobListingId=1008680102368&cpc=9908D8D4413DBB8A&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-835f8c7e0ae03020--6NYlbfkN0AHHRM07jvZ_9CBb8QXW1-TjD3eGHqqfxA2uagtxfXOanO3R3aY5sXLKTxeCn9W7jIriw3pQT8G6qyYc_xOtbV5Z1ZQc2UFu9bsWSRKdYuStxW9yW2Q-S1LpYTgzmlppLvfvxknToQ93uWui-0-8EpVnwQa9cuvinjivEvo9HKo-VztejHJU7p0jXvpmSoFk7lSBm5zGmMEFMjvYR7LilQQgT8IRFbwamwxn1nhNDJLx0TlTYtAJ1P2Tt4G69VuIH-3PtcCSiKZdmpxYk8JmPN2Ka4HEGsRz5aQc3FDGxXYYN3FlChFD59HqQvSBZqQ3jXTcD32XpNnP-a45GcZ0zu5-NVRs4zVIiOhzA2Xzuxf1g5ABjha_aSkrzXqsWW7CKYa43-IP6iJDw35dtIDI9sSF0qaOa0Wlh45jdMcKM9GGfotHspZ0OZBuDJaXUg83aggj_90JJoQtDSaBjMeleFImJpECQEXyoymU_Hjl2oxlKlQGYNIe5bDVZrmgdUKrwYSSdBTKLncGWjkEIUf9xx00fg0CP_STMuO0m7Y3qAazbKVnpWPxxPB6_SgXVgYaUvV7iUCO2ueccJc8EH_p88Dc32AAwwt1Yz5omiGlESoNuH9p2ahu0UefkDUFXMdOn779Or55dWgmriuwiAgm3SX-olBNmKRw5Wsit0pRDa8S2n_ZtShxffjDtlvl4qUiWw%3D
IQVIA,4.0,Data Scientist,Courbevoie,"Durham, NC",10000+ Employees,Company - Public,$10+ billion (USD),"A la croisée de deux univers, la santé et les nouvelles technologies, IQVIA est l’expert des données de santé depuis plus de 60 ans et dans 140 pays. IQVIA s’appuie sur ses bases de données uniques, sur son expertise et sur ses outils d’analyse pour apporter des services et des solutions de conseil aux acteurs du système de santé. Grace à l’utilisation de méthodes innovantes telles que l’intelligence artificielle, IQVIA contribue à l’amélioration de la prise en charge des patients et au développement de la médecine de demain.Nous participons à la mise en place d'un système de santé plus moderne, plus efficace et plus adapté aux besoins de chacun.Le département Data & AI d’IQVIA est constitué d’experts qui accompagnent nos clients et partenaires de la collecte de la data, à sa livraison en passant par sa transformation et son analyse pour proposer des offres à la pointe de l’innovation en data science.Il n’a pour cela de cesse de se renouveler afin de développer de nouveaux outils et d’y intégrer les dernières innovations, en matière d’intelligence artificielle notamment.Il recherche pour intégrer ses équipes, un :Data Scientist (H/F)Basé dans no locaux de La Défense, Tour D2 à Courbevoie (92)Possibilité de télétravail (env. 2j par semaine)Rattaché à l’équipe R&D du département Data & AI, vous êtes en charge de l’utilisation optimale et de la valorisation des données : analyses et modélisations statistiques, innovation et développement de nouvelles offres, automatisation des process de production et de traitement des données.L'équipe R&D est composée de data scientists et de software engineers (au total une dizaine de personnes), est en lien fort avec une équipe de product management et épaulée par des profils senior (data science, expertise métier sur les données de santé).Au sein des équipes projets, le/la data scientist sera encadré(e) par des managers expérimentés et/ou des data scientists seniors.Les sujets sur lesquels l'équipe R&D intervient sont variés :· création et maintenance de pipelines de production de données (modèles d'extrapolation de données de délivrance de médicaments, statistiques de vaccination Covid en open data)· conception et mise en production d’algorithmes permettant l'identification de populations sous-diagnostiquées sur des pathologies rares à partir de données de consommation de médicaments· conception et opération d'outils de support aux autres équipes (sous la forme de dashboards par exemple)· veille technologique (utilisation de données synthétiques dans les algorithmes de santé)De formation Bac + 5 (école d'ingénieurs ou M2) orientée data science, ·vous disposez de bases solides en Python pour la programmation et l'analyse de données (stack PyData, SQL) appliquées lors de 3 ans d'expérience sur une fonction de data scientist. Vous maîtrisez des fondamentaux du machine learning, de rigueur scientifique et d'une capacité à lire et comprendre des articles de recherche.La maîtrise de l'anglais (niveau B2 minimum) lu, parlé et écrit est indispensable pour évoluer dans notre environnement multiculturel et international, ainsi que la documentation et la présentation des modèles développés.Excellentes capacités d'expression écrite (français et anglais) pour la documentation et la présentation des modèles développésVotre intérêt pour le secteur de la santé sera l'un de vos plus précieux atouts!IQVIA drives healthcare forward, join us now !Type d'emploi : CDISalaire : 45 000,00€ à 55 000,00€ par anLieu du poste : En présentielShow more Report",https://www.glassdoor.com/partner/jobListing.htm?pos=1213&ao=1136043&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_23847c8f&cb=1686215752828&jobListingId=1008685093718&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-73b0b1f7fbe45c22-
Seyos,4.8,Data Analyst SAS - H/F,Suresnes,"Nantes, France",1 to 50 Employees,Company - Private,$1 to $5 million (USD),"Gestion et maintien en conditions opérationnelles de votre périmètre (prestation pour l'un des principaux clients, production de livrables, alimentation et disponibilités des données), Traitement complet des demandes confiées (compréhension, code, recette, validation, restitution, traitement de campagne marketing direct, réalisation des tests nécessaires), Proposition d'études, d'applications et de méthodes d'analyse (analyse et restitutions des résultats, apport d'informations, compréhension des problématiques métiers, mise en place de statistiques, mise à jour des différentes documentations), Amélioration continue (démarche proactive, être garant du respect des bonnes conditions de développement sur le périmètre dont vous êtes en charge, élaboration de règles de gestion, audit et suivi des process de fiabilisation des données). De formation Bac+5, vous justifiez de 3 années d'expérience en tant que Data Analyst (idéalement dans une entreprise à taille humaine), Vous maitrisez les technologies SAS, Python ou R, Vous êtes en capacité d'élaborer des analyses statistiques / datamining (analyse de données, modélisation, segmentation, régression, prévision...) Vous êtes doté d'un bon relationnel, permettant de s'adapter à différents types d'interlocuteurs (techniques et non-techniques), Vous êtes force de proposition et appréciez de pouvoir travailler en autonomie. Titres restaurant, Télétravail (2 jours / semaine), RTT, Cantine d'entreprise, Ambiance conviviale.",https://www.glassdoor.com/partner/jobListing.htm?pos=1223&ao=1110586&s=58&guid=000001889a4a7b8aa5478fde7fc22159&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1b51dfd0&cb=1686215752829&jobListingId=1008641374962&cpc=FD1C1DA32C38CFA7&jrtk=3-0-1h2d4kutmjcal801-1h2d4kuu3grgm800-d696c696b38f06df--6NYlbfkN0Cx-IyWti293bTS8DoXXkar9fK08PP6m6yUTvQUylnsnTYEowaQw8_DVDQZQtat5WNMy2uU9cfy4wfgCYshu1ackw_ijp0wjYic8-cCTm_-2ywbLwL9JM6kkDrLdehH4vBA6KXZk4EzXUIev-KTT9B6xYdzf7Qt6zBCm3jqu1lslf6DxCeNDBqvaalwMuronNB5cbwgherKWp0kzIVOLxXpGOeI4hbwhBXCM_UKg_iTcVQBPKo9TG8-ZfcSX_YoPYYyOYWXBGvdh-QwHyby6LbKvyKJ4dLLfZAeoMxMdEww0OO13QIgcmxHEib8n8EP6GVhlzeeVUNNNnSnhY2HaA3aZJGXoz8mc0TusLRw2P9iX2jn-74LghUc6S-2uB5K0wQC82F9HkdzwD5s7Q5qjO3jB6XnMpPqEtGrcDMP7xMcEIZ1NLsravjWdQ2rp8_JJ_l1iTRTqfJ7C_xA2WoOeBSy1A1yRbr-TOIAezqDAyCLfY8O0-OgPpSNMpj1H2FgxN09BcFFQaPMhr47Gm-TjPFW-eiqdzGzsShxCTlrgfyKi-XKvkJRZYcsDgBRGD_7GKBcAVTRGifesOF4iEMT2R2bkhTvJ65WdinLRcBra60KxmZlEcm0JVx7
