companyName,company_starRating,company_offeredRole,company_roleLocation,headquarters,size,type,revenue,listing_jobDesc,requested_url
Kenvue,3.9,Data Analyst H/F,Issy-les-Moulineaux,"Skillman, NJ",10000+ Employees,Company - Public,Unknown / Non-Applicable," Assurer la simplification et l’amélioration continue des outils de gestion de données et de reporting  Structurer les workflows & bases de données « métier » existants  Maintenir / harmoniser / améliorer les tableaux de bord existants
 Soutenir les équipes terrains dans l’utilisation, l’adoption et l’adaptation des reports Power BI Leverager la donnée à disposition (interne, externe), établir des ponts entre les différents sets de données (exemple sell in / sell out)  Créer de nouveaux tableaux de bord cross-fonctionnels faisant fi des contraintes système
 Participer activement à l’implémentation de la reconnaissance d’image pour les commerciaux sur le terrain  Contribuer à l’amélioration de notre processus de gestion de base de données clients (maintenance, update)  Vous avez une formation BAC+5, type Ecole d’ingénieur, Informatique ou Commerce avec spécialisation data,  Vous avez une expérience minimum de 3 ans dans un poste similaire où vous avez pu accumuler des connaissances en finance d’entreprise et / ou en KPIs d’efficience commerciale,  Vous êtes familier avec les principes de modèles de dataflow (data sources, data structure, database, BI).
  Vous êtes à l’aise avec SQL (idéalement Alteryx) et êtes expert sur Power BI et MS Excel.  Vous avez la capacité à manipuler des larges sets de données provenant de systèmes différents, les connecter pour faire « parler » les chiffres  Enfin la pratique de l'anglais est indispensable pour travailler avec les équipes régionales EMEA et dans un objectif d’évolution au sein du groupe à terme.  Vous aimez le challenge et êtes orienté solutions,  Vous êtes pragmatique,  Vous êtes curieux,  Vous êtes force de proposition
  Vous avez une bonne compréhension des enjeux métier,  Vous êtes adaptable, team player,  Vous avez une excellente capacité d’analyse et de synthèse  Rémunération et avantages sociaux compétitifs :  Mutuelle, prévoyance, accord de télétravail, PEE, PERCO, RTT, participation…  Opportunités de formation et de développement",https://www.glassdoor.com/partner/jobListing.htm?pos=2404&ao=1110586&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&cs=1_b4eca769&cb=1686316798141&jobListingId=1008666617329&cpc=65CC663E25211861&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-b28d57ebe938024f--6NYlbfkN0CiQ58Z0bCqcmUUIQNvBQUlW24XHwG2TtskoIesAiWzrblPiAK_560ls2W0QVJGHTuh-O7s-X9mcsmlTiJ2VRift7CRus479nfx5vhKWLu9KJoXQSg-k7sFhXlfsFrdIaHPpeTzPiINWQES2iYlsLa0c88ylmv5hHT7JiTDGqxaKVpPgNdc3gZ2i-xsLK5ZG963W9nKgZNBfPhTPkt5USgH7frKYoW5fHfGVZ1RQrE6U9dX3cM26f6mZfU_TUoVkyUvYsnPkhdNLFNSGVo3RpZa3xPFjf4Pj8SaC6wu1rnkyhW01tzi3ymCFZEVnG5agua9OId8dS9aqs3WEn5j1hkW5ai4IOrRWT17spi_YC2SH_4AkTUtlOVWiPdyp_UnxhMNpit8RL2WaQ5RaGpDt1M6W0qwz9DzWX96LVnsnGtcnzJ99SdUjAA0Elhkfuz0quHHlAoC06frLVFPUKfPGv6KkmBnJ930lzgqexI0P3LqjgyG4xAUzcaT2CCqXKQSjU-CQs6MaVGgd6DLCOTgjjLBoVKO5TthnqybrKzQ37Dxc2tgZa_3MW691LVQrwi8yxzH4gEcD5ewK7SwE7pNbv4aBiAsChFMpwshtLhPhQtBVxM0TAvbaSuJ_jPAVhS3HSKTXJ4_YkeC91RLIyaj5oLLlKsj-3QcCuGBgeFBSGiknhJV7lU-Ax37
NA,NA,Junior Data Analyst (Remote Internship – Data Analysis),Marseille,NA,NA,NA,NA,"
Collect, clean, and analyze data from various sources to support consulting projects 
Assist in the development of data models and statistical analysis to identify trends and insights 
Collaborate with cross-functional teams to gather and analyze data 
Create data visualizations and dashboards using tools such as Tableau or Power BI 
Present findings and insights to the consulting team and contribute to project reports 
Participate in brainstorming sessions and contribute ideas for data-driven solutions 
Support the team with general administrative tasks as needed 
Strong analytical and problem-solving skills 
Proficient in Microsoft Excel or other data analysis tools 
Excellent written and verbal communication skills in English 
Familiarity with data analysis principles and practices 
Ability to work independently and as part of a team 
Strong organizational skills and the ability to manage multiple projects simultaneously 
Knowledge of statistical analysis tools and techniques is a plus 
Experience with data visualization tools such as Tableau or Power BI is a plus",https://www.glassdoor.com/partner/jobListing.htm?pos=2418&ao=1136043&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3f014972&cb=1686316798143&jobListingId=1008684874751&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-b725d8519df9e855-
NA,NA,Data Analyst - IOT/BI - junior h/f,Annecy,NA,NA,NA,NA,"Leader européen et reconnu à l’échelle internationale pour la qualité de ses produits Spécialiste de la conception, la production et la distribution d’engins compacts pour les chantiers urbains #innovation #securite #productivite #respectenvironnement 1 présence dans 80 pays : Europe, Canada, USA, Amérique Latine, Afrique, Moyen Orient, Australie 5 sites industriels, 9 filiales commerciales, 1 réseau de plus de 220 distributeurs indépendants dans le monde entier, 5 gammes, 59 produits : pelles, chargeuses, chargeuses-pelleteuses, dumpers, compacteurs. Développer des outils d’analyse et d’exploitation des données collectées via notre solution télématique (rapports, etc.) à destination de nos concessionnaires et clients finaux. L’objectif est de permettre la mise en place d'actions concrètes à partir des données analysées (planification d’une maintenance, formation éco-conduite, etc.) Capter les besoins des différents services en interne, auxquels nous pourrions répondre à travers l’analyse des données IoT (traitement des demandes de garantie, usages de nos clients, etc.). Créer les rapports permettant de répondre à ces besoins, afin que les équipes métiers puissent mettre en place des actions concrètes Automatiser les process liés à la gestion et au suivi de notre offre IoT (suivi des abonnements, suivi des performances commerciales, système d’alerting de nos concessionnaires, procédure d’onboarding des machines, etc.) afin de minimiser les tâches à faible valeur ajoutée des différents membres de l’équipe Faire évoluer l’offre IoT en fonction des besoins internes et externes concernant les données collectées, les interfaces web et mobiles, etc. Assurer le support auprès des inspecteurs techniques, des concessionnaires et des clients finaux (problème de remontée de données, exploitation des API, etc.) En amont, les déclarations de nos ventes aux différents organismes professionnels du secteur En aval, la récupération et la restitution des données marché afin d’aider au pilotage de l’activité commerciale (ventes, parts de marché, etc.), notamment via la mise en place de rapports. Faire évoluer les rapports en fonction des besoins remontés en interne Mettre en place de nouvelles fonctionnalités dans notre outil Salesforce à partir des besoins exprimés par l’équipe CRM Créer des dashboards et rapports Salesforce, pour répondre aux besoins internes (force de vente, marketing produit, etc.) Apporter son expertise au service Marketing en terme de création de rapports à des fins d’analyse, d’automatisation de tâches, etc. Assurer la continuité de certaines actions en vue de leur automatisation (ex : reporting de données) Horaires flexibles Titre-restaurant Travail à domicile Du lundi au vendredi Horaires flexibles Travail en journée",https://www.glassdoor.com/partner/jobListing.htm?pos=2420&ao=1136043&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_edce2f45&cb=1686316798143&jobListingId=1008659132989&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-208b236c0d6673cb-
OpenClassrooms,3.8,Data Analyst en Alternance,Nanterre,"Paris, France",201 to 500 Employees,School / School District,Unknown / Non-Applicable,"Collecter et analyser les données de ventes ou de toute autre activité de l’entreprise pour faciliter ses prises de décision. Interroger les bases de données, interpréter les résultats et en extraire les plus pertinents. Modéliser les données afin d’améliorer la segmentation client. Réaliser des tableaux de bord avec graphiques et indicateurs de suivi. Agréger et nettoyer les données en vue des différentes analyses. Solides aptitudes en mathématiques et analyse statistique. Vif intérêt pour les langages informatiques, les outils de data visualisation et d’exploration de données. Aisance relationnelle pour communiquer avec les métiers. Anglais courant fortement recommandé. être titulaire d’une certification professionnelle de niveau 5 (bac+2 ou équivalent) en commerce, économie, finance, gestion, marketing, informatique ou sciences ; ou être titulaire du baccalauréat ou d’une certification professionnelle de niveau 4 (ou équivalent) avec une expérience professionnelle d’au moins 2 ans en commerce, économie, finance, gestion, vente, informatique ou sciences. Langue : un niveau B2 minimum en français avec un certificat de moins de 2 ans. Matériel : l’accès à un ordinateur (PC ou Mac), muni d’un micro, d’une webcam ainsi que d’une bonne connexion Internet pour les séances de mentorat. Candidatez à l’annonce en remplissant vos coordonnées (nom, prénom, adresse e-mail). Vous recevrez un lien pour compléter votre dossier de candidature à la formation. Il n'y a aucun frais de dossier à prévoir (gratuit) L’un de nos Talent Recruiters vous contactera très vite pour un entretien de pré-qualification Si votre profil est retenu, vous serez invité à passer un entretien avec les représentants de notre entreprise partenaire ! Du lundi au vendredi Période de travail de 8 Heures Repos le week-end Travail en journée",https://www.glassdoor.com/partner/jobListing.htm?pos=2408&ao=1110586&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&cs=1_0fbf1790&cb=1686316798141&jobListingId=1008678885969&cpc=F5E96E35A1725171&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-d1deb0adc715dd55--6NYlbfkN0BMABqt-7e8ID0RaR6SJASz4dB9L8cbMUr95Acwx8L6f94gpWoGJJXQVPu9PsfE98xYWliqma0gnrERnEGKSjUONP-LYI95MRwPTNILcyOnbyDO7ZM78blbcbFkNiEue6RvY1P8nmcPDoYL4q8_Pi7YQ8LdLknMuuihwBFHvvEw91CV0XGKPfCGiY0BO423ojJQitnx-QLMnjAqXQ_EauHRbpTDkbcUp006Lx6sEEH1ZDJTxI6ugp6Q513DxyZXJh-lsMop87MHjI0OLJcolY-tg0_IgsvUz1sj4GD5FRmD9sqWOcb4EIDPw8wAPCSBWqqvKK7t5b4jQFhfkZgItMYBRZ0LY8zumf1sVlQw6BGuorloWY9-7UgGT6iqWvSGgLC-DtclW5B7rvzVkKSRP0_q4zahUNdfT1SFsX5GkbmMisd0-TENSTSjYeIGAtI48_ika2GyQXQrDQ81-HqDfYecVEYHALKylu2BUlXO4PX9Ecpg8GQmprJACplUNuJaqXdUz8vDF-B9aJ2s1Vtd3pDR
Groupement Les Mousquetaires,3.3,Data Miner / Data Analyst H/F,Bondoufle,"Bondoufle, France",10000+ Employees,Company - Private,$10+ billion (USD),"
Collecter et formaliser les besoins utilisateurs, 
Sélectionner la méthodologie appropriée pour y répondre selon le budget fixé, 
Construire le reporting d'analyse, 
Mettre en forme les données et mettre en place des requêtes pour automatiser et publier les analyses de manière récurrentes. 
Recueillir les informations sur la performance, 
Mettre en place les requêtes permettant d'interroger le système d'information, 
Extraire et stocker les données nécessaires, 
Déterminer les indicateurs à suivre, les formaliser au sein de tableaux de bord et/ ou d'une présentation, 
Formaliser et construire les supports de formation pour les utilisateurs. 
Mettre à disposition dans le système d’informations l’ensemble des scores, des segmentations construites, des agrégats pour permettre l’exploitation de ces indicateurs par les autres entités de l’entreprise, 
Maintenir la fiabilité et la mise à jour des indicateurs. 
Vous êtes issu(e) d'une formation Bac+5 en statistiques /marketing / gestion de la donnée, 
Vous justifiez d'une expérience de 2 à 5 ans dans l'exploitation des données comportementales clients, 
Vous maîtrisez le traitement des bases de données (langage SQL), les techniques d'analyses statistiques et de datamining (outil SAS) et les outils bureautiques du Pack Office. 
La connaissance des outils Teradata ou Microstrategy, de solutions big data ou de data visualisation est un plus.",https://www.glassdoor.com/partner/jobListing.htm?pos=2410&ao=1110586&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c260dbf7&cb=1686316798142&jobListingId=1008662787748&cpc=82B3195DA92CAF92&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-3eafa2f3fbd2ad68--6NYlbfkN0Auhn5wMOaYr5_rtzNsnWpG4wqcT1I7wsJHeGMspvqAHiPSfiLF1xqnrx2aIPgOmNzXtyNw57WRzQ18P2883pXdkSDEBVOd-2DaG4baMZR-KTPH3Zd62laPc3z0bFrMXHReSYeoVrJWYaRhOxPHuBoDEYfIhCfL6i2Q7boL0SmB8eL2tnxz0ZXf9p0ZLfYwRnxOZz0OXKCaWrXxERkSGGkDcNehzUjrAcZtDJfmqZt4jT-EHxGDbIlByA3_blEcDCh_YbwXVa8bjgRF0CMWTZRUmOmIDXwqslExr2l2lFv28LmL3TXqqTVnJZZjtxlV8Tpv46PadYW-GTDnVzs7CmhnYPJGtk6i_uFZ-f_7fq9NBxsIvSuDo3y1SytT4EVeDi_UWL4ZUGXIqUGJFegJABz8AjWanHcQ-045it8BJUaZpvxvx_-TNQseGVRdQZlHabWkMf6vaNPXnoz_RVDOTMk0rfy4f0MJ0djE2yi5r66PdhGcjp9oWcTdlzyu_aap4aY-hWlxDTv029Bj1_OpqFQNsBnCl6pZFr9cBpk4k60TbepsdrjqwD-3Q692BmkBGxgwhT_jBpZr7J7QwtEriKvryAVXEpV8wp7CYx-nlYj0U-uShFZ56Hk4LF5lWnsOZe7Ua6TcxM7uts8Vyopcwu-0MQh_qThB1fY%3D
EDF ENR,4.0,Stage ou alternance - Data Analyst Junior,Limonest,"Paris, France",10000+ Employees,Company - Public,$10+ billion (USD),"Analyse des données issues du site web : parcours utilisateurs, étude du traffic, profilage utilisateurs, exploitation des données récoltées de notre simulateur en ligne. Cela vous permettra de déterminer par exemple sur quels comparateurs d’offres photovoltaïques il est pertinent d’investir. Analyse et création de reporting automatique à destination de la direction Marketing à partir d’outil de veille web (SemRush, Similarweb) Maintenance et évolution des reportings web et media sur PBI Recette et exploitation des données cloud marketing sur SQL Server Assistance éventuelle sur le tracking du media et l’administration du stack techno (CMP, TMS, WBA) Maitrise ou bases solides dans plusieurs des langages parmi les langages suivants : Javascript, Python, SQL, Html Maitrise d’un ou de plusieurs des logiciels statistiques suivants : JMP, SAS, R, … Compréhension de l’anglais (B1/B2) La maitrise des outils de reporting PowerBI et GDS est un plus",https://www.glassdoor.com/partner/jobListing.htm?pos=2421&ao=1136043&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&cs=1_fbe70a91&cb=1686316798143&jobListingId=1008692471429&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-3d142e338fffae42-
OpenClassrooms,3.8,Business Intelligence Analyst en Alternance,Nanterre,"Paris, France",201 to 500 Employees,School / School District,Unknown / Non-Applicable,"Rendre l’information plus accessible et compréhensible au sein de l’entreprise. Mettre en place des outils d'analyse afin de traiter d’importantes quantités de données. Intégrer des données de sources variées dans une base unique et les « nettoyer ». Créer des requêtes simples ou complexes permettant aux équipes métiers d’interroger la base de données. Synthétiser ces données dans des tableaux de bord intégrant des outils de data visualisation.Le profil recherché Aisance mathématique (analyse réelle, algèbre, probabilités, statistiques). Solides notions d’informatique (algorithmique, base de données, terminal) et de Big Data. Rigueur et précision d’analyse. Esprit collaboratif pour travailler en mode projet avec les équipes métiers. être titulaire d’une certification professionnelle de niveau 6 (bac+3 ou équivalent) en informatique, sciences, économie, finance ou analyse de données ; ou, être titulaire d’une certification professionnelle de niveau 5 (ou équivalent) avec une expérience professionnelle d’au moins 2 ans en informatique, sciences, économie, finance ou analyse de données ; Langue : un niveau B2 minimum en français avec un certificat de moins de 2 ans. Matériel : l’accès à un ordinateur (PC ou Mac), muni d'un micro, d'une webcam ainsi que d'une bonne connexion Internet pour les séances de mentorat. Rythme d’alternance et présence en entreprise : Du Lundi au Vendredi Périodes de travail de 8 heures Repos le week-end Travail sur les horaires de bureau Du lundi au vendredi Période de travail de 8 Heures Repos le week-end Travail en journée",https://www.glassdoor.com/partner/jobListing.htm?pos=2401&ao=1110586&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&cs=1_08cf5685&cb=1686316798140&jobListingId=1008678906853&cpc=71EC12CC3A9678F2&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-4af8ca1667bec476--6NYlbfkN0BMABqt-7e8ID0RaR6SJASz4dB9L8cbMUr95Acwx8L6f94gpWoGJJXQHo9hH7gMy5GjDr3Vdu17xwg8kOpIfvxfykuXGNQhdQjkOg_9PcvTRnsiO8qLMhAhG88sprIqWBtcfz0MdI8QwL90cg3qHHOptR4tmjO9fcY-9vjsJUa6vTeSvtBL5EErOSm4xa8FQdub9-6VMAXw8qTVhFPnWs5vdLsV7BBNGJbxqvR9WNOb7KHZXsnKrY24hX1wXBYrvbnYcWeP4VTvEFQK3brxhJeGX3JMW4L0knPiyo9XOxM7_mcSuDdCYSDM9jx_2Yl2MBm9p2TDe42DmyyOPjAj5qg4Ddnf6m0OWnc2aH2E8_oTS-3cnmLThF5YEnfAQqUoqDFp8LI1miqafdeG_7dKhxzpvN43pgSP58a5qXoG51-UIadfQ_ynP-ghEGbLIYjAxbRv_F5dfnkR1GhISZiXTUFAKobyavYO39_2EjNLMN9ii7Qh-z_7OrhPnFoAZ1JSoTOMFOh1Vc_dFpIsINkhl0Ux
Cooperl Arc Atlantique,4.0,Data Analyst H/F,Houdan,"Lamballe, France",5001 to 10000 Employees,Self-employed,Unknown / Non-Applicable,"Recueillir, extraire et fournir les informations pertinentes remontées dans les outils aux différents services. Contrôler la qualité ainsi que la fiabilité des données. Assurer l'optimisation et l'automatisation des reportings décisionnels en place avec la création de nouveaux Dashboard. Réaliser des rapports et tableaux de bord sur la base des besoins exprimés par les différents services. Participer à la migration et à la refonte de l'infrastructure BI, et proposer et mettre à disposition de nouveaux indicateurs pour les métiers (industriel, direction, support, commerciaux) Assurer une veille technologique",https://www.glassdoor.com/partner/jobListing.htm?pos=2406&ao=1110586&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&cs=1_b29905d5&cb=1686316798141&jobListingId=1008692795474&cpc=4B86475FAF393599&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-a27e52479d30e686--6NYlbfkN0DVPiJiwBmUw6Vd2GIj5dVKdNuH2EuiaDlCBqj8S_o4RAcP1cBlCHo5Th3yYlpKzo79cGEhYH7DiRqaFnDtONf3oEFrIJ6U54kPws9_ci7rOGT7dOv83ONrCacsYt_rprb42o8T7taLyokjzjoMCNQcJ-xa5Kvu5z61nyMf8B5kodxO3JrpcA8KI8pwRwTWoAYaRJNjC2PejeaS-ndGM7hJ-tvRY4Gk24oLNkCyqnl4qGYuWzsjolvT-Wr1QdQ-y_pZ__20Jrw-AFaUBIf9bGFsGx-aZI6CunV0iv016V9W3qQdMG8Ir2Ldw3nKfEbwLw1TiNUsamtrgGtkCyuTL_dePCqPvRYPT2LN4hEsfyq5iFGIys7KuAVATHintZwdlsy3rglF9qpF3dxmQWBhX9Hk9diTZBZCbJg9rIWkBUFQOBfB4kMlTBCcxk0LXxJnWAED2zp4vSWFCvtGXDgzmU3B_QIlyCSFjn1c1HjNC0OtYtoYg2AeC-ept1Ob4Tuh2IZ0SWDgviEAdN0TVCniYprkhmEQqmfdrBGjDfHj0uJHqLYJ3Os3PLI8wQlY_Cg0SffyY3WQp4qTItHfnhMPrT776stSOCoBPjS-QM3oLCZEYBWmWCTnE5FZ
GROUPE IPPOLITO,1.0,Data Analyst H/F,Villeneuve-Loubet,"Villeneuve-Loubet, France",Unknown,Company - Public,Unknown / Non-Applicable,"Découvrir les synergies entre les bases de données et être force de proposition pour améliorer l’utilisation de la data dans le groupe, Analyser les clés d’unicités entre les bases de données pour en découler de la consolidation, En sortir des états financiers ou opérationnels. Effectuer du mapping par l’intermédiaire de scripts ou encore d’autres outils comme Talend, Avoir la capacité de travailler sur des données structurées et non structurées, Possibilité à l’avenir de travailler sur un DataWarehouse ou DataLake, Connaitre la réplication de données serait un plus, Connaitre l’enrichissement de données par sources externes serait un plus, Comprendre et exploiter les API afin de l’utiliser pour la transversalité de données entre applicatif. Analyse de modèles de données, Rédaction de spécifications, de structure et de table de correspondance, Ecriture de script de transformation, Réalisation de tests automatisés, Analyse des tests et corriger les défauts constatés. Maitrise en base de données et gestion de base de données (SQL/NoSQL) Maitrise de l’environnement SQL Server Maîtrise d’un outil de data visualisation (Tableau ou Power BI) Maîtrise des systèmes d’exploitation (Unix, Windows) Maîtrise d’un langage de programmation (Python, Java ou autres) Connaissance sur l’environnement Informix serait un plus. Participation au transport Titre-restaurant Du lundi au vendredi Périodes de travail de 8 heures Travail en journée",https://www.glassdoor.com/partner/jobListing.htm?pos=2407&ao=1110586&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cef837a3&cb=1686316798141&jobListingId=1008648119065&cpc=75B6770C194DCF89&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-0f78a3e38a0ae747--6NYlbfkN0A20SV6P1EG6d6Gb_ASPSRiTDQGp7ZM0AhnEq9lNpioWWyX-W-O7rwjak_ZtjjvQJ70opBnMMjLPCq2OUvb1P5xeVtGe_1Y9g04k89xXPMAHZMjnCAqaEuoLWxEOVQFrx0ePJ-3MFDUWc6tcDwnLklbhC_TJNpHIpdQ6zfKIdKBmJJXmgiAtg_Dh-tdH7K9ljA8e7pKNChN_xtmWBoTBv4Mi1I88Afcbx6j1w5onDIwSTqPDl8JU584T-hc0JN8h0Q4CXs7WunrxjQutIGsUJs9Bm50gGt0P_YRvt91Tj4n8NyDoUX9g9E8nDr076iTzKZIULKmzRxY64WYr-CWaSSAdwraXTTbxZgRrFg8rzaHsj6T3xKrcyo3g-e2OeZYNqVDIh3pXLONdilX3ltALQSzqyoWmrUASF0oQzueMomHvAg6r8Wa8lE9Ult5ED8wbSz6F4_t4O_Bkpb7VGpDoTfjJl2S5fkadn22xnuQcFKIYqEg6pf4a0gTZvppTmvGMRaIIgwgprsnJjft2fY5UO3CyEjzsjodbc0eeF7CpSGI47-JD5fF2Dvw02Aw3fF5e_u83O3lD13t9VUgYIFfasQR
Caisse d'Epargne Côte d'Azur,3.9,DATA ANALYST FINANCE ET RISQUE H/F,Nice,"Paris, France",10000+ Employees,Company - Public,Unknown / Non-Applicable,"Finaliser la mise à niveau du Pilotage Risque/Conformité à disposition des métiers commerciaux Analyser les activités Risque / Finance afin de pouvoir industrialiser les taches de production de reportings (réglementaire, contrôle comptable, contrôle permanent…). Accompagner les métiers de l’entreprise dans l’analyse et la compréhension de leurs données, en extraire de la valeur pour aider l'entreprise à prendre des décisions stratégiques ou opérationnelles. Réaliser des études et analyses pour répondre aux demandes des métiers. Réaliser des études et projets transversaux à la demande de sa hiérarchie. Produire l’ensemble des tableaux de bord sous sa responsabilité dans le respect des délais impartis ; en assurer l'exactitude et la cohérence. Contribuer à l’optimisation des outils de pilotage en cohérence avec les évolutions de l’entreprise et du SI. Trouver des sources de données complémentaires pertinentes et proposer des recommandations sur les bases de données à utiliser. Analyser l’activité de l’entreprise selon différents canaux et en déduire les potentiels de PNB supplémentaires et/ou de développement commercial. Représenter la Caisse dans son domaine d'activité auprès des instances nationales du Groupe et des organismes externes. Assurer la veille technologique en liaison avec BPCE. Veiller à respecter les règles de déontologie et conformités liées à l’utilisation des données. Intégrer l'approche qualité dans chacune de ses activités et mettre en œuvre les référentiels associés. Diplômé(e) d’une école d’ingénieur ou Master en Informatique, Statistiques, Mathématiques ou Finance, vous avez une expérience similaire en dans le pilotage de données liées au Risques et/ou à la finance en environnement bancaire. Vous êtes à l’aise en traitement de la donnée, statistiques et outils de Business Intelligence. Une maitrise d’Excel, VBA , Power BI, et du langage SQL est indispensable. La maitrise des langages Python et R est un plus. Vous êtes force de proposition, organisé et disposez d’excellentes qualités relationnelles. Poste basé à Nice Arénas Possibilité de 10 jours de télétravail par mois Semaine de 4,5 jours de travail (lundi - vendredi midi)",https://www.glassdoor.com/partner/jobListing.htm?pos=2402&ao=1110586&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&cs=1_6b6c58d7&cb=1686316798140&jobListingId=1008694232441&cpc=AF8BC9077DDDE68D&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-5e733583ca318213--6NYlbfkN0BYh5fa96M6-xUHOcsVhaXB2bkjF7cq7CkLUhHQozF8fz75akEndlrZQ5OJyjQRETIyVJhWUi6nkfd0m6HRrIVxpy9p5EDDQ3EwtqmAC3ozTgNt-_4kg00ZKgPd-WxpzwQ5jsJN_ZFoeqsBwk1degvMnEuzCShe6QnaLJL6r-DBdyObyF9IVawbT28-663y1_dWyLPfrAq2Al3Uz5yrd0tlyj3qssw1-kl0a6qh31-5gLAvsl4LgOr_XyzUSSIRVk1zxmkEgsDQGs4paEE9zbBI1f0vNG0a3UsG60T1___lNfD9fA9uljBH1yy35QsW5oDJERSpiBM0-TTIEwg3OwRfs50Qa5ROkifPvDE3a6nwJCt1VpShz4URMSg5h02S26z7rqI_1obntO7a36prWnDf4EmeOXDhzIzmZBmoqtXSPcApbV0pvQBpabuvSFvJxtaMp2Oft_Efcg7_bFsGrViUjTkyZa2Vd2tztORfXlvRoX3i-_YqLi2eXrz6l-A5TzFD9ta73R7LpTtGbSnIh7HuzHYIrLZMSqpjqsTM6IwOcKiWct6QhVVqEaCkhDVEecQsarPrHBLhbleyOFirQKB_dMsZ2vds9iJYvmrlbj1Km07d13-egsFuOUKRzqyK3DE%3D
Natixis,4.1,Business Analyst Junior - Third Parties - IT CIB,Charenton-le-Pont,"Paris, France",10000+ Employees,Company - Private,$5 to $10 billion (USD),"
Recueillir et traduire les expression des besoins métiers ; 
Analyser et rédiger les spécifications fonctionnelles des évolutions ;
 Préparer les cas et jeux de tests, réaliser les recettes fonctionnelles et les organiser avec les métiers ;
 Participer à la phase de conduite du changement auprès des métiers ; 
Prendre en charge les demandes d'assistance. La rédaction de spécifications ; Les méthodes et outils agiles ; Les méthodologies de tests.
 Intéressé par l'investigation (recherches détaillées et recoupement d'informations) ; Un bon communicant ;
 Un fervent adepte de l'agile ; Orienté résultats.
",https://www.glassdoor.com/partner/jobListing.htm?pos=2422&ao=1110586&s=58&guid=00000188a0504f8a80192e011c183f54&src=GD_JOB_AD&t=SR&vt=w&cs=1_cf732539&cb=1686316798143&jobListingId=1008642344844&cpc=1160948BCBA38B5B&jrtk=3-0-1h2g50jtcklt3801-1h2g50jtsirms800-1951a2aa8f87ad01--6NYlbfkN0CVny3EPYrW6edMnS9sSDpe6O9yxU5bnoCkyXOgZyNLCvOyPtgYVRyW8DFIJ2T6lSDa8wOh0GFx6dwBXsAJ26uIpAoXcYLZPFlsx8_ht5gCyIcewTWtXwjkQP5q3p3THw56ODXouPou-LwPmsiish9z2f8zCqvufrcPjgUGRJJoJAVad3R63WqzLp0t8qa7RXJojAWY40nzgZnT7JxOGu87hPYW7ZfMgKUlNz78mS_6Af2ySawTzK2XcFafJU-D0sDEJiSOWsAo7A2uHFDQTt_0276OlHMcHudRH4fCDj3yVWelscXW-8GL6e7MJB-OZHVCx_jfhQcQrhjKK_SfYpQU8zY0kZVFYnb-zaPGxOvH2V3prpTdMBbMdYGoWaoTByK4Oqz8SfC8ZEM_KBWd1aFrtC7zeJ6lG2TKJhl-TaIpzobigXgAWYTPFutRGcXYnzV-yZCcRU9tBE7RzOF2rb0d4bWv08RQRFBC2m52idNo3cnyU5lLLjh1zHTIOTNErKTHsgWOMnIyhZWIcb8SLrkYtvaYn6wwNXoymYX8YiZqadgqN5KIHFSGxcHwVwg4rubZmGDSRFmb7a5RHLig92Bqebcc0XejesocSFkjIJRC82LLFgmxawG3T1CXinmYJTkpft9al_miQGl5qdBY5B9C
